chr	start	end	co_num	marker_den	te_prop
chr10	10250000	10300000	0	0.12	0.34724
chr10	10300000	10350000	0	0.02	0.21262
chr10	10350000	10400000	1	3.16	0.10416
chr10	10400000	10450000	0	1.6	0.13616
chr10	10450000	10500000	0	2.2	0.06008
chr10	10500000	10550000	0	0.12	0.1807
chr10	10550000	10600000	0	4.54	0.19826
chr10	10600000	10650000	0	1.22	0.3556
chr10	10650000	10700000	0	3.1	0.3383
chr10	10700000	10750000	0	3.32	0
chr10	10750000	10800000	0	3.34	0.02752
chr10	10800000	10850000	0	0	0
chr10	10850000	10900000	0	0	0
chr10	10900000	10950000	0	2.08	0.16682
chr10	10950000	11000000	0	4.44	0.127
chr10	11000000	11050000	0	2.62	0.05812
chr10	11050000	11100000	0	2.6	0
chr10	11100000	11150000	0	3.08	0.0852
chr10	11150000	11200000	0	2.46	0.13196
chr10	11200000	11250000	0	0.2	0.2577
chr10	11250000	11300000	2	3.68	0
chr10	11300000	11350000	0	2.98	0.36188
chr10	11350000	11400000	0	5.28	0.3851
chr10	11400000	11450000	0	2.74	0.12084
chr10	11450000	11500000	0	3.9	0.36924
chr10	11500000	11550000	0	4.7	0.35234
chr10	11550000	11600000	0	6.12	0.23884
chr10	11600000	11650000	1	7.84	0
chr10	11650000	11700000	0	4.88	0.1796
chr10	11700000	11750000	0	7.92	0.0269
chr10	11750000	11800000	0	4.7	0.1867
chr10	11800000	11850000	0	5.58	0.0775
chr10	11850000	11900000	0	10.16	0.05916
chr10	11900000	11950000	1	6.1	0
chr10	11950000	12000000	0	7.6	0
chr10	12000000	12050000	2	6.3	0
chr10	12050000	12100000	0	7.18	0.26016
chr10	12100000	12150000	0	7.02	0.1703
chr10	12150000	12200000	1	6.16	0.19358
chr10	12200000	12250000	0	7.58	0.156
chr10	12250000	12300000	0	5.98	0.25592
chr10	12300000	12350000	0	5.38	0.0214
chr10	12350000	12400000	0	6.96	0.4991
chr10	12400000	12450000	0	6.62	0.33174
chr10	12450000	12500000	0	5.84	0.45008
chr10	12500000	12550000	0	3.46	0.49476
chr10	12550000	12600000	0	0.36	0.49306
chr10	12600000	12650000	0	0.04	0.50264
chr10	12650000	12700000	0	0.06	0.28644
chr10	12700000	12750000	0	2.1	0.4521
chr10	12750000	12800000	0	3.54	0.09222
chr10	12800000	12850000	0	3.54	0.31416
chr10	12850000	12900000	0	4.7	0.03942
chr10	12900000	12950000	0	6.92	0.1542
chr10	12950000	13000000	0	6.1	0.05488
chr10	13000000	13050000	4	0.34	0.00654
chr10	13050000	13100000	3	2.14	0.07612
chr10	13100000	13150000	4	5.9	0
chr10	13150000	13200000	0	4.96	0.04724
chr10	13200000	13250000	0	3.82	0.16928
chr10	13250000	13300000	0	5.7	0
chr10	13300000	13350000	0	3.6	0.21926
chr10	13350000	13400000	0	6.04	0
chr10	13400000	13450000	0	6.78	0.21154
chr10	13450000	13500000	0	4.14	0.39312
chr10	13500000	13550000	0	4.06	0.11378
chr10	13550000	13600000	1	4.02	0.1903
chr10	13600000	13650000	0	10.3	0.01362
chr10	13650000	13700000	0	7.04	0.39732
chr10	13700000	13750000	0	7.06	0.15384
chr10	13750000	13800000	0	7	0
chr10	13800000	13850000	1	6.28	0.014
chr10	13850000	13900000	0	5.38	0
chr10	13900000	13950000	0	6.8	0.20028
chr10	13950000	14000000	0	6.64	0.103
chr10	14000000	14050000	0	7.76	0.13788
chr10	14050000	14100000	1	6.98	0.1577
chr10	14100000	14150000	0	5.56	0.1733
chr10	14150000	14200000	0	7.74	0.29964
chr10	14200000	14250000	0	10.08	0.15604
chr10	14250000	14300000	0	8.52	0.04552
chr10	14300000	14350000	0	3.5	0.10656
chr10	14350000	14400000	0	3.86	0.47964
chr10	14400000	14450000	0	6.06	0.0326
chr10	14450000	14500000	0	6.44	0
chr10	14500000	14550000	2	5.54	0
chr10	14550000	14600000	0	7.02	0.05834
chr10	14600000	14650000	0	7.92	0.0995
chr10	14650000	14700000	0	8.66	0.0252
chr10	14700000	14750000	1	6.78	0.09672
chr10	14750000	14800000	0	7.1	0.009
chr10	14800000	14850000	0	5.28	0.18408
chr10	14850000	14900000	0	6.32	0.05518
chr10	14900000	14950000	0	6.3	0.11424
chr10	14950000	15000000	1	3.96	0.11204
chr10	15000000	15050000	0	7.36	0.05136
chr10	15050000	15100000	0	0.84	0.38382
chr10	15100000	15150000	0	5	0.13326
chr10	15150000	15200000	0	5.12	0.1711
chr10	15200000	15250000	1	6.12	0.03244
chr10	15250000	15300000	0	0.24	0.18934
chr10	15300000	15350000	0	3.26	0.13864
chr10	15350000	15400000	0	4.78	0.18222
chr10	15400000	15450000	1	3.34	0.09946
chr10	15450000	15500000	0	5.06	0.0135
chr10	15500000	15550000	0	6.38	0.04894
chr10	15550000	15600000	0	4.78	0.34294
chr10	15600000	15650000	0	4.82	0
chr10	15650000	15700000	0	5.48	0.1238
chr10	15700000	15750000	1	3.94	0.2695
chr10	15750000	15800000	1	6.22	0.10452
chr10	15800000	15850000	0	8.16	0.02216
chr10	15850000	15900000	0	9.3	0.08724
chr10	15900000	15950000	0	12.98	0
chr10	15950000	16000000	0	7.96	0.2927
chr10	16000000	16050000	0	10.98	0.12102
chr10	16050000	16100000	1	8.86	0.05658
chr10	16100000	16150000	0	5.9	0.01878
chr10	16150000	16200000	0	4.94	0.13898
chr10	16200000	16250000	0	3.42	0.02876
chr10	16250000	16300000	1	11.12	0.07324
chr10	16300000	16350000	0	7.42	0
chr10	16350000	16400000	0	1.12	0.16566
chr10	16400000	16450000	0	3.64	0.13752
chr10	16450000	16500000	0	6.96	0.12692
chr10	16500000	16550000	1	5.56	0.0497
chr10	16550000	16600000	0	5.26	0.265
chr10	16600000	16650000	1	13.42	0.02276
chr10	16650000	16700000	0	10.58	0
chr10	16700000	16750000	0	3.48	0.05212
chr10	16750000	16800000	1	6.3	0.24768
chr10	16800000	16850000	0	3.98	0.3853
chr10	16850000	16900000	0	4.1	0.2387
chr10	16900000	16950000	0	5.9	0.22364
chr10	16950000	17000000	0	1.78	0.02138
chr10	17000000	17050000	0	5.6	0
chr10	17050000	17100000	0	3.82	0.24336
chr10	17100000	17150000	0	5.72	0.11248
chr10	17150000	17200000	0	4.56	0
chr10	17200000	17250000	1	8.5	0.03238
chr10	17250000	17300000	0	4.22	0.18108
chr10	17300000	17350000	0	5.64	0
chr10	17350000	17400000	0	6.78	0
chr10	17400000	17450000	0	3.44	0.14704
chr10	17450000	17500000	1	5.4	0.3501
chr10	17500000	17550000	0	10.2	0
chr10	17550000	17600000	1	7.5	0.04312
chr10	17600000	17650000	0	5.6	0.13558
chr10	17650000	17700000	0	7.28	0.07104
chr10	17700000	17750000	0	6.62	0.08392
chr10	17750000	17800000	1	3.92	0
chr10	17800000	17850000	1	6.74	0.13546
chr10	17850000	17900000	1	8.02	0
chr10	17900000	17950000	1	5.72	0
chr10	17950000	18000000	0	7.16	0
chr10	18000000	18050000	1	7.84	0
chr10	18050000	18100000	0	8.2	0.02212
chr10	18100000	18150000	0	6.38	0
chr10	18150000	18200000	0	7.12	0.1299
chr10	18200000	18250000	0	4.4	0.1123
chr10	18250000	18300000	1	3.22	0.07082
chr10	18300000	18350000	0	3.6	0.2132
chr10	18350000	18400000	0	4.18	0.25976
chr10	18400000	18450000	0	4.82	0
chr10	18450000	18500000	0	3.3	0.22078
chr10	18500000	18550000	1	4.26	0
chr10	18550000	18600000	1	4.74	0
chr10	18600000	18650000	0	1.16	0.32636
chr10	18650000	18700000	2	0.08	0
chr10	18700000	18750000	4	0.06	0
chr10	18750000	18800000	0	1.88	0
chr10	18800000	18850000	0	2.1	0
chr10	18850000	18900000	0	3.34	0.07998
chr10	18900000	18950000	0	0.12	0.1632
chr10	18950000	19000000	1	0.06	0.00648
chr10	19000000	19050000	0	0.04	0
chr10	19050000	19100000	1	0.06	0
chr10	19100000	19150000	0	0.08	0
chr10	19150000	19200000	1	0.04	0.21012
chr10	19200000	19250000	2	0.08	0
chr10	19250000	19300000	2	0.06	0
chr10	19300000	19350000	3	1.14	0.1609
chr10	19350000	19400000	0	3.62	0
chr10	19400000	19450000	0	2.18	0.1396
chr10	19450000	19500000	1	0.06	0.19314
chr10	19500000	19550000	0	0	0.08082
chr10	19550000	19600000	0	0.02	0.05916
chr10	19600000	19650000	1	0	0
chr10	19650000	19700000	0	0.04	0.08446
chr10	19700000	19750000	1	0.02	0.04362
chr10	19750000	19800000	1	0.02	0
chr10	19800000	19850000	0	0.5	0.25374
chr10	19850000	19900000	0	1.26	0.19076
chr10	19900000	19950000	0	2.42	0
chr10	19950000	20000000	1	5.08	0
chr10	20000000	20050000	1	1.58	0.04752
chr10	20050000	20100000	2	1.28	0.08748
chr10	20100000	20150000	0	1.06	0.1579
chr10	20150000	20200000	0	2.44	0
chr10	20200000	20250000	0	1.04	0.2841
chr10	20250000	20300000	2	0.72	0.12532
chr10	20300000	20350000	1	0.34	0.22286
chr10	20350000	20400000	4	0.08	0
chr10	20400000	20450000	0	0.08	0
chr10	20450000	20500000	0	0	0
chr10	20500000	20550000	0	0	0.35096
chr10	20550000	20600000	0	0.04	0.04818
chr10	20600000	20650000	0	0.02	0.09164
chr10	20650000	20700000	0	0.04	0
chr10	20700000	20750000	1	0	0
chr10	20750000	20800000	0	0.04	0
chr10	20800000	20850000	1	0	0.14342
chr10	20850000	20900000	0	0.1	0
chr10	20900000	20950000	0	0	0.14404
chr10	20950000	21000000	6	0	0.05774
chr10	21000000	21050000	0	0.02	0
chr10	21050000	21100000	0	0.02	0.03276
chr10	21100000	21150000	1	0.02	0.08698
chr10	21150000	21200000	0	0.04	0
chr10	21200000	21250000	0	0	0
chr10	21250000	21300000	3	0	0
chr10	21300000	21350000	0	0	0.09166
chr10	21350000	21400000	0	0.06	0.01762
chr10	21400000	21450000	0	0.02	0
chr10	21450000	21500000	2	0	0.12222
chr10	21500000	21550000	0	0.04	0.28174
chr10	21550000	21600000	3	0.04	0.0678
chr10	21600000	21650000	0	0.04	0.0904
chr10	21650000	21700000	1	0.02	0
chr10	21700000	21750000	1	0.02	0
chr10	21750000	21800000	3	0	0.0216
chr10	21800000	21850000	0	0.04	0
chr10	21850000	21900000	2	0	0
chr10	21900000	21950000	0	0.02	0.1688
chr10	21950000	22000000	1	0	0.14848
chr10	22000000	22050000	1	0.04	0.16434
chr10	22050000	22100000	1	0.02	0
chr10	22100000	22150000	0	2.9	0
chr10	22150000	22200000	0	5.62	0
chr10	22200000	22250000	0	1.98	0.05936
chr10	22250000	22300000	0	0.1	0
chr10	22300000	22350000	0	0.06	0
chr10	22350000	22400000	0	0.12	0
chr10	22400000	22450000	2	0.06	0.26378
chr10	22450000	22500000	0	0.14	0
chr10	22500000	22550000	2	4.28	0.0816
chr10	22550000	22600000	2	5.16	0
chr10	22600000	22650000	1	4.8	0.1272
chr10	22650000	22700000	1	4.14	0.08326
chr10	22700000	22750000	0	6.54	0
chr10	22750000	22800000	0	5.14	0
chr10	22800000	22850000	1	4.26	0.11916
chr10	22850000	22900000	0	4.42	0.12234
chr10	22900000	22950000	0	3.92	0.08926
chr10	22950000	23000000	0	5.58	0.2389
chr10	23000000	23050000	1	5.7	0
chr10	23050000	23100000	0	4.5	0
chr10	23100000	23150000	0	5.72	0.34756
chr10	23150000	23200000	0	3.04	0.20216
chr10	23200000	23207287	0	1.646768217	0
chr11	0	50000	0	0.02	0.0926
chr11	50000	100000	0	0.08	0.03382
chr11	100000	150000	0	0.1	0
chr11	150000	200000	0	6.12	0
chr11	200000	250000	0	4.44	0
chr11	250000	300000	0	4.44	0.15602
chr11	300000	350000	1	4.64	0
chr11	350000	400000	0	3.12	0.1799
chr11	400000	450000	0	5.38	0
chr11	450000	500000	1	1.32	0.223
chr11	500000	550000	0	1.34	0.32294
chr11	550000	600000	0	0.1	0.03382
chr11	600000	650000	3	0.08	0.01482
chr11	650000	700000	1	2.56	0.0345
chr11	700000	750000	0	3.94	0
chr11	750000	800000	1	4.44	0.09618
chr11	800000	850000	0	3.62	0.12986
chr11	850000	900000	1	4.8	0.16724
chr11	900000	950000	1	3.2	0.18068
chr11	950000	1000000	0	4.72	0.3034
chr11	1000000	1050000	0	2.64	0.22782
chr11	1050000	1100000	1	3.96	0.08362
chr11	1100000	1150000	1	0.14	0.2162
chr11	1150000	1200000	0	0.08	0.12384
chr11	1200000	1250000	0	0.04	0.07264
chr11	1250000	1300000	1	0.04	0.1124
chr11	1300000	1350000	3	0	0
chr11	1350000	1400000	0	0.02	0
chr11	1400000	1450000	0	0.04	0
chr11	1450000	1500000	0	0.02	0
chr11	1500000	1550000	1	1.64	0.14688
chr11	1550000	1600000	0	4.08	0.45056
chr11	1600000	1650000	2	3.72	0.05704
chr11	1650000	1700000	1	3.32	0.04926
chr11	1700000	1750000	0	3.28	0
chr11	1750000	1800000	0	2.32	0.22382
chr11	1800000	1850000	0	4.52	0
chr11	1850000	1900000	0	3.14	0
chr11	1900000	1950000	0	4.98	0
chr11	1950000	2000000	0	2.76	0.14038
chr11	2000000	2050000	0	4.16	0.02778
chr11	2050000	2100000	0	3.56	0
chr11	2100000	2150000	0	3.38	0
chr11	2150000	2200000	0	8.62	0.06978
chr11	2200000	2250000	0	4.14	0.0435
chr11	2250000	2300000	0	6.74	0.00338
chr11	2300000	2350000	1	3.36	0.2548
chr11	2350000	2400000	0	7.32	0.17846
chr11	2400000	2450000	0	6.58	0
chr11	2450000	2500000	1	7.54	0
chr11	2500000	2550000	0	5.12	0
chr11	2550000	2600000	0	6.64	0
chr11	2600000	2650000	1	4.2	0.09546
chr11	2650000	2700000	3	3.1	0.06598
chr11	2700000	2750000	2	0.18	0.22534
chr11	2750000	2800000	0	0.2	0.24618
chr11	2800000	2850000	1	0.12	0
chr11	2850000	2900000	1	2.72	0.01366
chr11	2900000	2950000	1	3.38	0.01402
chr11	2950000	3000000	0	0	0.10904
chr11	3000000	3050000	0	0	0.22442
chr11	3050000	3100000	0	0	0.25714
chr11	3100000	3150000	0	0	0.16714
chr11	3150000	3200000	0	0	0.43296
chr11	3200000	3250000	0	0	0.33522
chr11	3250000	3300000	0	0	0
chr11	3300000	3350000	0	0	0.03164
chr11	3350000	3400000	0	0	0
chr11	3400000	3450000	0	0	0.14354
chr11	3450000	3500000	0	0	0.10518
chr11	3500000	3550000	8	0	0.06636
chr11	3550000	3600000	0	0	0.03538
chr11	3600000	3650000	0	0	0.04298
chr11	3650000	3700000	0	0	0.0173
chr11	3700000	3750000	0	0	0
chr11	3750000	3800000	0	0	0
chr11	3800000	3850000	0	0	0
chr11	3850000	3900000	0	0	0
chr11	3900000	3950000	0	0	0.2793
chr11	3950000	4000000	0	0	0.24612
chr11	4000000	4050000	0	0	0.25534
chr11	4050000	4100000	0	0	0.25722
chr11	4100000	4150000	5	0.04	0
chr11	4150000	4200000	0	0.08	0.16346
chr11	4200000	4250000	0	0.04	0.09626
chr11	4250000	4300000	0	0.04	0.13832
chr11	4300000	4350000	2	0.04	0.19914
chr11	4350000	4400000	2	0.08	0
chr11	4400000	4450000	4	0.58	0.03092
chr11	4450000	4500000	0	0.02	0.09058
chr11	4500000	4550000	0	0	0.17226
chr11	4550000	4600000	0	0	0.25656
chr11	4600000	4650000	2	0	0.07626
chr11	4650000	4700000	0	0	0.26028
chr11	4700000	4750000	0	0	0.1166
chr11	4750000	4800000	0	0.04	0.0435
chr11	4800000	4850000	0	0	0
chr11	4850000	4900000	0	0	0.06254
chr11	4900000	4950000	0	0	0.0088
chr11	4950000	5000000	0	3.3	0.3427
chr11	5000000	5050000	1	2.48	0.19654
chr11	5050000	5100000	0	0.56	0.07898
chr11	5100000	5150000	0	1.9	0.12642
chr11	5150000	5200000	0	1.84	0.12546
chr11	5200000	5250000	0	0.52	0.3586
chr11	5250000	5300000	0	0	0.06132
chr11	5300000	5350000	0	0.62	0.26918
chr11	5350000	5400000	0	0.66	0
chr11	5400000	5450000	0	0.04	0.1355
chr11	5450000	5500000	2	0.02	0
chr11	5500000	5550000	0	0	0.10092
chr11	5550000	5600000	0	0	0.24016
chr11	5600000	5650000	1	0	0.0477
chr11	5650000	5700000	0	0	0.15296
chr11	5700000	5750000	0	0.02	0.2005
chr11	5750000	5800000	4	0.04	0.02384
chr11	5800000	5850000	1	0.18	0.09594
chr11	5850000	5900000	0	2.86	0.00794
chr11	5900000	5950000	1	0.98	0
chr11	5950000	6000000	1	0.04	0.40744
chr11	6000000	6050000	1	1.48	0.15176
chr11	6050000	6100000	0	3.56	0.15204
chr11	6100000	6150000	0	4.64	0
chr11	6150000	6200000	0	2.44	0.35572
chr11	6200000	6250000	0	3.34	0.1414
chr11	6250000	6300000	0	4.32	0.29062
chr11	6300000	6350000	0	4.2	0.07462
chr11	6350000	6400000	0	5.82	0
chr11	6400000	6450000	0	1.08	0.0102
chr11	6450000	6500000	0	3.46	0.09512
chr11	6500000	6550000	0	1.16	0.07536
chr11	6550000	6600000	0	0	0.32278
chr11	6600000	6650000	0	2.52	0
chr11	6650000	6700000	0	2.4	0
chr11	6700000	6750000	0	0.02	0.38574
chr11	6750000	6800000	0	0	0.36236
chr11	6800000	6850000	0	0	0.67288
chr11	6850000	6900000	0	4.48	0.03138
chr11	6900000	6950000	0	1.58	0.25114
chr11	6950000	7000000	0	0.06	0.2563
chr11	7000000	7050000	0	0.04	0.03794
chr11	7050000	7100000	1	0.08	0.04424
chr11	7100000	7150000	0	3.76	0.1639
chr11	7150000	7200000	0	0.82	0.36994
chr11	7200000	7250000	0	1.74	0.17542
chr11	7250000	7300000	2	0.48	0.18098
chr11	7300000	7350000	0	0.04	0.27346
chr11	7350000	7400000	1	0.06	0.16284
chr11	7400000	7450000	1	0.06	0
chr11	7450000	7500000	1	0.04	0.12228
chr11	7500000	7550000	0	0.06	0
chr11	7550000	7600000	1	0.04	0.28118
chr11	7600000	7650000	1	0.84	0.11122
chr11	7650000	7700000	0	0.04	0.19018
chr11	7700000	7750000	0	0.04	0.08102
chr11	7750000	7800000	0	0.06	0.0392
chr11	7800000	7850000	2	0	0.14674
chr11	7850000	7900000	0	0.04	0.03754
chr11	7900000	7950000	4	0.06	0.03726
chr11	7950000	8000000	0	0.44	0.15048
chr11	8000000	8050000	1	2.92	0.22256
chr11	8050000	8100000	0	1.36	0.19376
chr11	8100000	8150000	0	0.16	0.31918
chr11	8150000	8200000	1	0.66	0.3052
chr11	8200000	8250000	0	5.32	0.40904
chr11	8250000	8300000	0	1.54	0.25454
chr11	8300000	8350000	0	4.16	0.24504
chr11	8350000	8400000	0	2.98	0.10992
chr11	8400000	8450000	0	1.42	0.22806
chr11	8450000	8500000	0	3.44	0.29022
chr11	8500000	8550000	0	3.26	0.2447
chr11	8550000	8600000	0	5.48	0.13736
chr11	8600000	8650000	0	2.18	0.34278
chr11	8650000	8700000	0	0	0.22368
chr11	8700000	8750000	0	2.92	0.18942
chr11	8750000	8800000	0	8.58	0.18256
chr11	8800000	8850000	0	1.24	0.14562
chr11	8850000	8900000	0	7.72	0.2034
chr11	8900000	8950000	0	0	0.3348
chr11	8950000	9000000	0	0	0
chr11	9000000	9050000	2	0	0.02588
chr11	9050000	9100000	0	0	0.04466
chr11	9100000	9150000	0	0	0.17208
chr11	9150000	9200000	0	0.02	0
chr11	9200000	9250000	0	0	0.24132
chr11	9250000	9300000	1	0	0.16922
chr11	9300000	9350000	0	0	0.3326
chr11	9350000	9400000	0	0	0.3116
chr11	9400000	9450000	0	0.02	0.0359
chr11	9450000	9500000	0	0	0.00684
chr11	9500000	9550000	0	0	0.26252
chr11	9550000	9600000	0	0	0.1819
chr11	9600000	9650000	0	0	0.3065
chr11	9650000	9700000	0	0	0.22712
chr11	9700000	9750000	0	0	0.28038
chr11	9750000	9800000	0	0	0.2053
chr11	9800000	9850000	1	0	0.04746
chr11	9850000	9900000	0	0	0.35648
chr11	9900000	9950000	0	0	0.30512
chr11	9950000	10000000	0	0	0.36782
chr11	10000000	10050000	0	0	0.28358
chr11	10050000	10100000	0	0	0.0879
chr11	10100000	10150000	0	0	0.11364
chr11	10150000	10200000	0	0	0.24202
chr11	10200000	10250000	0	0.04	0.24108
chr11	10250000	10300000	0	0	0.26546
chr11	10300000	10350000	0	0	0.12804
chr11	10350000	10400000	0	0	0.12156
chr11	10400000	10450000	0	0	0.29422
chr11	10450000	10500000	0	0	0.30552
chr11	10500000	10550000	0	0	0.16348
chr11	10550000	10600000	0	0	0.1099
chr11	10600000	10650000	0	0	0.08538
chr11	10650000	10700000	2	0	0.40612
chr11	10700000	10750000	0	0	0.00534
chr11	10750000	10800000	0	0	0.03552
chr11	10800000	10850000	0	0	0.1829
chr11	10850000	10900000	0	0	0.24252
chr11	10900000	10950000	0	0	0.12574
chr11	10950000	11000000	0	0	0.2302
chr11	11000000	11050000	0	0	0
chr11	11050000	11100000	0	0	0.2581
chr11	11100000	11150000	0	0.02	0.2665
chr11	11150000	11200000	0	0	0.40042
chr11	11200000	11250000	0	0	0.10202
chr11	11250000	11300000	0	0	0.38362
chr11	11300000	11350000	0	0	0.5075
chr11	11350000	11400000	0	0	0
chr11	11400000	11450000	0	0	0.3673
chr11	11450000	11500000	0	0.02	0.45514
chr11	11500000	11550000	0	0	0.2976
chr11	11550000	11600000	1	0	0.08626
chr11	11600000	11650000	0	0.02	0.20038
chr11	11650000	11700000	0	0	0.14842
chr11	11700000	11750000	0	0	0.31346
chr11	11750000	11800000	0	0.02	0
chr11	11800000	11850000	0	0	0.53078
chr11	11850000	11900000	0	0	0.29778
chr11	11900000	11950000	0	0	0.51596
chr11	11950000	12000000	0	0	0.2468
chr11	12000000	12050000	0	0	0.36124
chr11	12050000	12100000	0	0	0
chr11	12100000	12150000	0	0	0
chr11	12150000	12200000	0	0	0
chr11	12200000	12250000	0	0	0.03082
chr11	12250000	12300000	0	0	0.17594
chr11	12300000	12350000	0	0	0
chr11	12350000	12400000	0	0	0
chr11	12400000	12450000	0	0	0
chr11	12450000	12500000	0	0	0.01826
chr11	12500000	12550000	0	0	0.17216
chr11	12550000	12600000	0	0	0.43436
chr11	12600000	12650000	0	0	0.4247
chr11	12650000	12700000	0	0	0.38278
chr11	12700000	12750000	0	0	0.59326
chr11	12750000	12800000	0	0	0.59434
chr11	12800000	12850000	0	0	0.29292
chr11	12850000	12900000	0	0	0.25816
chr11	12900000	12950000	0	0	0.43506
chr11	12950000	13000000	0	0.02	0.70832
chr11	13000000	13050000	0	0	0.35824
chr11	13050000	13100000	0	0	0.34292
chr11	13100000	13150000	0	0	0.42134
chr11	13150000	13200000	0	0	0.42758
chr11	13200000	13250000	0	0	0.20306
chr11	13250000	13300000	0	0	0.51718
chr11	13300000	13350000	0	0.02	0.77646
chr11	13350000	13400000	0	0	0.27432
chr11	13400000	13450000	0	0	0.41852
chr11	13450000	13500000	0	0	0.30424
chr11	13500000	13550000	0	0	0.2097
chr11	13550000	13600000	0	0	0.22734
chr11	13600000	13650000	0	0	0.43008
chr11	13650000	13700000	0	0	0.04624
chr11	13700000	13750000	0	0	0.17392
chr11	13750000	13800000	0	0.04	0.04908
chr11	13800000	13850000	0	0	0.19306
chr11	13850000	13900000	0	0	0.04214
chr11	13900000	13950000	0	0	0
chr11	13950000	14000000	2	0	0.01336
chr11	14000000	14050000	0	0	0.07844
chr11	14050000	14100000	0	0	0.04526
chr11	14100000	14150000	1	0.04	0.2052
chr11	14150000	14200000	0	0	0.32702
chr11	14200000	14250000	0	0	0.46242
chr11	14250000	14300000	0	0	0.18166
chr11	14300000	14350000	0	0	0.21852
chr11	14350000	14400000	0	0.02	0.20062
chr11	14400000	14450000	0	0	0.32684
chr11	14450000	14500000	0	0	0.47458
chr11	14500000	14550000	0	0	0.17364
chr11	14550000	14600000	0	0	0.09126
chr11	14600000	14650000	0	0.02	0.3665
chr11	14650000	14700000	0	0	0.18076
chr11	14700000	14750000	0	0	0.14918
chr11	14750000	14800000	0	0	0.1433
chr11	14800000	14850000	0	0.02	0.02596
chr11	14850000	14900000	0	0	0.17842
chr11	14900000	14950000	0	0	0.65764
chr11	14950000	15000000	0	0.02	0.09614
chr11	15000000	15050000	0	0	0.15304
chr11	15050000	15100000	0	0	0.30514
chr11	15100000	15150000	0	0	0.32832
chr11	15150000	15200000	0	0	0.42424
chr11	15200000	15250000	0	0	0.15668
chr11	15250000	15300000	0	0	0.28332
chr11	15300000	15350000	1	0	0.05686
chr11	15350000	15400000	0	0	0.0102
chr11	15400000	15450000	0	0	0
chr11	15450000	15500000	0	0	0.10732
chr11	15500000	15550000	0	0	0.07546
chr11	15550000	15600000	0	0	0.318
chr11	15600000	15650000	0	0.02	0.36686
chr11	15650000	15700000	0	0	0.30604
chr11	15700000	15750000	0	0	0.18704
chr11	15750000	15800000	16	0	0.1226
chr11	15800000	15850000	0	0	0.10772
chr11	15850000	15900000	0	0.04	0.29958
chr11	15900000	15950000	0	0	0.22006
chr11	15950000	16000000	1	0	0.33496
chr11	16000000	16050000	0	0.04	0.32704
chr11	16050000	16100000	0	0	0.27494
chr11	16100000	16150000	0	0	0.16744
chr11	16150000	16200000	0	0	0.1811
chr11	16200000	16250000	0	0	0.33596
chr11	16250000	16300000	0	0	0.02332
chr11	16300000	16350000	0	0	0.16824
chr11	16350000	16400000	0	0	0.22662
chr11	16400000	16450000	0	0	0.01284
chr11	16450000	16500000	0	0	0.28464
chr11	16500000	16550000	0	0	0.0509
chr11	16550000	16600000	0	0	0.28284
chr11	16600000	16650000	0	0	0.23684
chr11	16650000	16700000	0	0	0.33676
chr11	16700000	16750000	0	0	0.26094
chr11	16750000	16800000	0	0	0.13022
chr11	16800000	16850000	0	0	0.08398
chr11	16850000	16900000	0	0	0
chr11	16900000	16950000	0	0	0.08126
chr11	16950000	17000000	0	0	0.07382
chr11	17000000	17050000	0	0	0.07112
chr11	17050000	17100000	0	0	0.08724
chr11	17100000	17150000	0	0	0.18676
chr11	17150000	17200000	0	0	0.39
chr11	17200000	17250000	0	0	0.0774
chr11	17250000	17300000	0	0	0.0279
chr11	17300000	17350000	2	0.02	0
chr11	17350000	17400000	4	0.28	0.192
chr11	17400000	17450000	0	0	0.32336
chr11	17450000	17500000	0	0.02	0.21868
chr11	17500000	17550000	0	0	0.30308
chr11	17550000	17600000	0	0	0.19182
chr11	17600000	17650000	0	0	0
chr11	17650000	17700000	0	0	0.14058
chr11	17700000	17750000	0	0	0.20476
chr11	17750000	17800000	0	0	0.27866
chr11	17800000	17850000	0	0	0.14014
chr11	17850000	17900000	0	0	0.29578
chr11	17900000	17950000	0	0	0.05058
chr11	17950000	18000000	0	0	0.25288
chr11	18000000	18050000	0	0	0.38948
chr11	18050000	18100000	0	0	0.1086
chr11	18100000	18150000	1	0	0.07318
chr11	18150000	18200000	0	0	0.243
chr11	18200000	18250000	0	0	0.19696
chr11	18250000	18300000	0	0	0.20516
chr11	18300000	18350000	0	0	0.11728
chr11	18350000	18400000	0	0	0.06072
chr11	18400000	18450000	0	0	0.10282
chr11	18450000	18500000	0	0	0.01328
chr11	18500000	18550000	0	0	0.56716
chr11	18550000	18600000	0	0	0.08982
chr11	18600000	18650000	0	0	0.25624
chr11	18650000	18700000	0	0	0.08944
chr11	18700000	18750000	0	0	0.26426
chr11	18750000	18800000	0	0	0.24628
chr11	18800000	18850000	0	0.02	0.08162
chr11	18850000	18900000	0	0	0.2202
chr11	18900000	18950000	0	0.02	0.00576
chr11	18950000	19000000	0	0	0.19502
chr11	19000000	19050000	0	0	0.19554
chr11	19050000	19100000	0	0	0.05066
chr11	19100000	19150000	0	0	0.12
chr11	19150000	19200000	0	0	0.04818
chr11	19200000	19250000	0	0	0.04738
chr11	19250000	19300000	0	0	0.14306
chr11	19300000	19350000	0	0	0.04392
chr11	19350000	19400000	0	0	0.00654
